iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br
495,0.08433734939759036,0.9859437751004017,0.9819277108433735,0.9959919839679359,0.002004008016032064,0.002004008016032064,0,1,1,LowVerify
496,0.0841683366733467,0.9859719438877755,0.9819639278557114,0.996,0.002,0.002,0,1,1,LowVerify
497,0.084,0.986,0.982,0.9960079840319361,0.001996007984031936,0.001996007984031936,0,1,1,LowVerify
498,0.08582834331337326,0.9860279441117764,0.9820359281437125,0.9960159362549801,0.00199203187250996,0.00199203187250996,1,1,1,LowVerify
499,0.08764940239043825,0.9860557768924303,0.9820717131474104,0.9960238568588469,0.0019880715705765406,0.0019880715705765406,1,1,1,LowVerify
500,0.0874751491053678,0.9860834990059643,0.9821073558648111,0.996031746031746,0.001984126984126984,0.001984126984126984,0,1,1,LowVerify
501,0.0873015873015873,0.9861111111111112,0.9821428571428571,0.996039603960396,0.0019801980198019802,0.0019801980198019802,0,1,1,LowVerify
502,0.08712871287128712,0.9861386138613861,0.9821782178217822,0.9960474308300395,0.001976284584980237,0.001976284584980237,0,1,1,LowVerify
503,0.08695652173913043,0.9861660079051383,0.9822134387351779,0.9960552268244576,0.0019723865877712033,0.0019723865877712033,0,1,1,LowVerify
504,0.08678500986193294,0.9861932938856016,0.9822485207100592,0.9960629921259843,0.001968503937007874,0.001968503937007874,0,1,1,LowVerify
505,0.08661417322834646,0.9862204724409449,0.9822834645669292,0.9960707269155207,0.0019646365422396855,0.0019646365422396855,0,1,1,LowVerify
506,0.08644400785854617,0.9862475442043221,0.9823182711198428,0.996078431372549,0.00196078431372549,0.00196078431372549,0,1,1,LowVerify
507,0.08627450980392157,0.9862745098039216,0.9823529411764705,0.9960861056751468,0.0019569471624266144,0.0019569471624266144,0,1,1,LowVerify
508,0.08610567514677103,0.9863013698630136,0.9823874755381604,0.99609375,0.001953125,0.001953125,0,1,1,LowVerify
509,0.0859375,0.986328125,0.982421875,0.9961013645224172,0.001949317738791423,0.001949317738791423,0,1,1,LowVerify
510,0.08576998050682261,0.98635477582846,0.9824561403508771,0.9961089494163424,0.0019455252918287938,0.0019455252918287938,0,1,1,LowVerify
511,0.08560311284046693,0.9863813229571985,0.9824902723735408,0.996116504854369,0.001941747572815534,0.001941747572815534,0,1,1,LowVerify
512,0.0854368932038835,0.9864077669902913,0.9825242718446602,0.9961240310077519,0.001937984496124031,0.001937984496124031,0,1,1,LowVerify
513,0.08527131782945736,0.9864341085271318,0.9825581395348837,0.9961315280464217,0.0019342359767891683,0.0019342359767891683,0,1,1,LowVerify
514,0.0851063829787234,0.9864603481624759,0.9825918762088974,0.9961389961389961,0.0019305019305019305,0.0019305019305019305,0,1,1,LowVerify
515,0.08494208494208494,0.9864864864864865,0.9826254826254827,0.9961464354527938,0.0019267822736030828,0.0019267822736030828,0,1,1,LowVerify
516,0.08477842003853564,0.9865125240847784,0.9826589595375722,0.9961538461538462,0.0019230769230769232,0.0019230769230769232,0,1,1,LowVerify
517,0.08461538461538462,0.9865384615384616,0.9826923076923076,0.9961612284069098,0.0019193857965451055,0.0019193857965451055,0,1,1,LowVerify
518,0.08445297504798464,0.9865642994241842,0.982725527831094,0.9961685823754789,0.0019157088122605363,0.0019157088122605363,0,1,1,LowVerify
519,0.0842911877394636,0.9865900383141762,0.9827586206896551,0.9961759082217974,0.0019120458891013384,0.0019120458891013384,0,1,1,LowVerify
520,0.0841300191204589,0.9866156787762906,0.982791586998088,0.9961832061068703,0.0019083969465648854,0.0019083969465648854,0,1,1,LowVerify
521,0.08396946564885496,0.9866412213740458,0.982824427480916,0.9961904761904762,0.0019047619047619048,0.0019047619047619048,0,1,1,LowVerify
522,0.0838095238095238,0.9866666666666667,0.9828571428571429,0.9961977186311787,0.0019011406844106464,0.0019011406844106464,0,1,1,LowVerify
523,0.08365019011406843,0.9866920152091255,0.9828897338403042,0.9962049335863378,0.0018975332068311196,0.0018975332068311196,0,1,1,LowVerify
524,0.08349146110056926,0.9867172675521821,0.9829222011385199,0.9962121212121212,0.001893939393939394,0.001893939393939394,0,1,1,LowVerify
525,0.08333333333333333,0.9867424242424242,0.9829545454545454,0.996219281663516,0.001890359168241966,0.001890359168241966,0,1,1,LowVerify
526,0.08506616257088846,0.9867674858223062,0.9829867674858223,0.9962264150943396,0.0018867924528301887,0.0018867924528301887,1,1,1,LowVerify
527,0.08490566037735849,0.9867924528301887,0.9830188679245283,0.9962335216572504,0.0018832391713747645,0.0018832391713747645,0,1,1,LowVerify
528,0.0847457627118644,0.9868173258003766,0.9830508474576272,0.9962406015037594,0.0018796992481203006,0.0018796992481203006,0,1,1,LowVerify
529,0.08458646616541353,0.9868421052631579,0.9830827067669173,0.9962476547842402,0.001876172607879925,0.001876172607879925,0,1,1,LowVerify
530,0.08442776735459662,0.9868667917448405,0.9831144465290806,0.9962546816479401,0.0018726591760299626,0.0018726591760299626,0,1,1,LowVerify
531,0.08426966292134831,0.9868913857677902,0.9831460674157303,0.9962616822429906,0.001869158878504673,0.001869158878504673,0,1,1,LowVerify
532,0.08411214953271028,0.9869158878504672,0.983177570093458,0.996268656716418,0.0018656716417910447,0.0018656716417910447,0,1,1,LowVerify
533,0.08395522388059702,0.9869402985074627,0.9832089552238806,0.9962756052141527,0.00186219739292365,0.00186219739292365,0,1,1,LowVerify
534,0.08379888268156424,0.9869646182495344,0.9832402234636871,0.9962825278810409,0.0018587360594795538,0.0018587360594795538,0,1,1,LowVerify
535,0.08364312267657993,0.9869888475836431,0.983271375464684,0.9962894248608535,0.0018552875695732839,0.0018552875695732839,0,1,1,LowVerify
536,0.08348794063079777,0.987012987012987,0.9833024118738405,0.9962962962962963,0.001851851851851852,0.001851851851851852,0,1,1,LowVerify
537,0.08333333333333333,0.987037037037037,0.9833333333333333,0.9963031423290203,0.0018484288354898336,0.0018484288354898336,0,1,1,LowVerify
538,0.08317929759704251,0.9870609981515711,0.9833641404805915,0.996309963099631,0.0018450184501845018,0.0018450184501845018,0,1,1,LowVerify
539,0.08302583025830258,0.9870848708487084,0.9833948339483395,0.996316758747698,0.001841620626151013,0.001841620626151013,0,1,1,LowVerify
540,0.08287292817679558,0.9871086556169429,0.9834254143646409,0.9963235294117647,0.001838235294117647,0.001838235294117647,0,1,1,LowVerify
541,0.08272058823529412,0.9871323529411765,0.9834558823529411,0.9963302752293578,0.001834862385321101,0.001834862385321101,0,1,1,LowVerify
542,0.08256880733944955,0.9871559633027523,0.9834862385321101,0.9963369963369964,0.0018315018315018315,0.0018315018315018315,0,1,1,LowVerify
543,0.08424908424908426,0.9871794871794872,0.9835164835164835,0.9963436928702011,0.0018281535648994515,0.0018281535648994515,1,1,1,LowVerify
544,0.08409506398537477,0.9872029250457038,0.9835466179159049,0.9963503649635036,0.0018248175182481751,0.0018248175182481751,0,1,1,LowVerify
545,0.08394160583941605,0.9872262773722628,0.9835766423357665,0.9963570127504554,0.0018214936247723133,0.0018214936247723133,0,1,1,LowVerify
546,0.08378870673952642,0.9872495446265938,0.9836065573770492,0.9963636363636363,0.0018181818181818182,0.0018181818181818182,0,1,1,LowVerify
547,0.08363636363636363,0.9872727272727273,0.9836363636363636,0.9963702359346642,0.0018148820326678765,0.0018148820326678765,0,1,1,LowVerify
548,0.08348457350272233,0.9872958257713249,0.9836660617059891,0.9963768115942029,0.0018115942028985507,0.0018115942028985507,0,1,1,LowVerify
549,0.08333333333333333,0.9873188405797102,0.9836956521739131,0.9963833634719711,0.0018083182640144665,0.0018083182640144665,0,1,1,LowVerify
550,0.08318264014466546,0.9873417721518988,0.9837251356238698,0.9963898916967509,0.0018050541516245488,0.0018050541516245488,0,1,1,LowVerify
551,0.08303249097472924,0.9873646209386282,0.983754512635379,0.9963963963963964,0.0018018018018018018,0.0018018018018018018,0,1,1,LowVerify
552,0.08288288288288288,0.9873873873873874,0.9837837837837838,0.9964028776978417,0.0017985611510791368,0.0017985611510791368,0,1,1,LowVerify
553,0.08273381294964029,0.987410071942446,0.9838129496402878,0.9964093357271095,0.0017953321364452424,0.0017953321364452424,0,1,1,LowVerify
554,0.08258527827648116,0.9874326750448833,0.9838420107719928,0.996415770609319,0.0017921146953405018,0.0017921146953405018,0,1,1,LowVerify
555,0.08422939068100359,0.9874551971326165,0.9838709677419355,0.9964221824686941,0.0017889087656529517,0.0017889087656529517,1,1,1,LowVerify
556,0.08407871198568873,0.9874776386404294,0.9838998211091234,0.9964285714285714,0.0017857142857142857,0.0017857142857142857,0,1,1,LowVerify
557,0.08392857142857142,0.9875,0.9839285714285714,0.9964349376114082,0.0017825311942959,0.0017825311942959,0,1,1,LowVerify
558,0.08377896613190731,0.9875222816399287,0.983957219251337,0.99644128113879,0.0017793594306049821,0.0017793594306049821,0,1,1,LowVerify
559,0.08362989323843416,0.9875444839857651,0.9839857651245552,0.9964476021314387,0.0017761989342806395,0.0017761989342806395,0,1,1,LowVerify
560,0.08348134991119005,0.9875666074600356,0.9840142095914742,0.9964539007092199,0.0017730496453900709,0.0017730496453900709,0,1,1,LowVerify
561,0.08333333333333333,0.9875886524822695,0.9840425531914894,0.9964601769911504,0.0017699115044247787,0.0017699115044247787,0,1,1,LowVerify
562,0.0831858407079646,0.9876106194690265,0.984070796460177,0.9964664310954063,0.0017667844522968198,0.0017667844522968198,0,1,1,LowVerify
563,0.08303886925795052,0.9876325088339223,0.9840989399293286,0.9964726631393298,0.001763668430335097,0.001763668430335097,0,1,1,LowVerify
564,0.08289241622574955,0.9876543209876543,0.9841269841269841,0.9964788732394366,0.0017605633802816902,0.0017605633802816902,0,1,1,LowVerify
565,0.08274647887323944,0.9876760563380281,0.9841549295774648,0.9964850615114236,0.0017574692442882249,0.0017574692442882249,0,1,1,LowVerify
566,0.08260105448154657,0.9876977152899824,0.984182776801406,0.9964912280701754,0.0017543859649122807,0.0017543859649122807,0,1,1,LowVerify
567,0.0824561403508772,0.987719298245614,0.9842105263157894,0.9964973730297724,0.0017513134851138354,0.0017513134851138354,0,1,1,LowVerify
568,0.08231173380035026,0.9877408056042032,0.9842381786339754,0.9965034965034965,0.0017482517482517483,0.0017482517482517483,0,1,1,LowVerify
569,0.08216783216783216,0.9877622377622378,0.9842657342657343,0.9965095986038395,0.0017452006980802793,0.0017452006980802793,0,1,1,LowVerify
570,0.08202443280977312,0.987783595113438,0.9842931937172775,0.9965156794425087,0.0017421602787456446,0.0017421602787456446,0,1,1,LowVerify
571,0.08188153310104529,0.9878048780487805,0.9843205574912892,0.9965217391304347,0.0017391304347826088,0.0017391304347826088,0,1,1,LowVerify
572,0.0817391304347826,0.9878260869565217,0.9843478260869565,0.9965277777777778,0.001736111111111111,0.001736111111111111,0,1,1,LowVerify
573,0.08159722222222222,0.9878472222222222,0.984375,0.9965337954939342,0.0017331022530329288,0.0017331022530329288,0,1,1,LowVerify
574,0.08145580589254767,0.9878682842287695,0.9844020797227037,0.9965397923875432,0.0017301038062283738,0.0017301038062283738,0,1,1,LowVerify
575,0.08131487889273356,0.9878892733564014,0.9844290657439446,0.9965457685664939,0.0017271157167530224,0.0017271157167530224,0,1,1,LowVerify
576,0.08117443868739206,0.9879101899827288,0.9844559585492227,0.996551724137931,0.0017241379310344827,0.0017241379310344827,0,1,1,LowVerify
577,0.08103448275862069,0.9879310344827587,0.9844827586206897,0.9965576592082617,0.0017211703958691911,0.0017211703958691911,0,1,1,LowVerify
578,0.08089500860585198,0.9879518072289156,0.9845094664371773,0.9965635738831615,0.001718213058419244,0.001718213058419244,0,1,1,LowVerify
579,0.08247422680412371,0.9879725085910653,0.9845360824742269,0.9965694682675815,0.0017152658662092624,0.0017152658662092624,1,1,1,LowVerify
580,0.0823327615780446,0.9879931389365352,0.9845626072041166,0.9965753424657534,0.0017123287671232876,0.0017123287671232876,0,1,1,LowVerify
581,0.0821917808219178,0.988013698630137,0.9845890410958904,0.9965811965811966,0.0017094017094017094,0.0017094017094017094,0,1,1,LowVerify
582,0.08205128205128205,0.9880341880341881,0.9846153846153847,0.9965870307167235,0.0017064846416382253,0.0017064846416382253,0,1,1,LowVerify
583,0.08191126279863481,0.9880546075085325,0.984641638225256,0.9965928449744463,0.0017035775127768314,0.0017035775127768314,0,1,1,LowVerify
584,0.0817717206132879,0.9880749574105622,0.9846678023850085,0.9965986394557823,0.0017006802721088435,0.0017006802721088435,0,1,1,LowVerify
585,0.08163265306122448,0.9880952380952381,0.9846938775510204,0.9966044142614601,0.001697792869269949,0.001697792869269949,0,1,1,LowVerify
586,0.08149405772495756,0.9881154499151104,0.9847198641765704,0.9966101694915255,0.001694915254237288,0.001694915254237288,0,1,1,LowVerify
587,0.08135593220338982,0.988135593220339,0.9847457627118644,0.9966159052453468,0.001692047377326565,0.001692047377326565,0,1,1,LowVerify
588,0.0829103214890017,0.988155668358714,0.9847715736040609,0.9966216216216216,0.0016891891891891893,0.0016891891891891893,1,1,1,LowVerify
589,0.08277027027027027,0.9881756756756757,0.9847972972972973,0.9966273187183811,0.0016863406408094434,0.0016863406408094434,0,1,1,LowVerify
590,0.08263069139966273,0.9881956155143339,0.984822934232715,0.9966329966329966,0.0016835016835016834,0.0016835016835016834,0,1,1,LowVerify
591,0.08249158249158249,0.9882154882154882,0.9848484848484849,0.9966386554621849,0.0016806722689075631,0.0016806722689075631,0,1,1,LowVerify
592,0.08235294117647059,0.9882352941176471,0.984873949579832,0.9966442953020134,0.0016778523489932886,0.0016778523489932886,0,1,1,LowVerify
593,0.08221476510067115,0.988255033557047,0.9848993288590604,0.9966499162479062,0.0016750418760469012,0.0016750418760469012,0,1,1,LowVerify
594,0.08207705192629816,0.9882747068676717,0.9849246231155779,0.9966555183946488,0.0016722408026755853,0.0016722408026755853,0,1,1,LowVerify
595,0.08193979933110368,0.9882943143812709,0.9849498327759197,0.996661101836394,0.001669449081803005,0.001669449081803005,0,1,1,LowVerify
596,0.08180300500834725,0.988313856427379,0.9849749582637729,0.9966666666666667,0.0016666666666666668,0.0016666666666666668,0,1,1,LowVerify
597,0.08166666666666667,0.9883333333333333,0.985,0.9966722129783694,0.0016638935108153079,0.0016638935108153079,0,1,1,LowVerify
598,0.08153078202995008,0.9883527454242929,0.9850249584026622,0.9966777408637874,0.0016611295681063123,0.0016611295681063123,0,1,1,LowVerify
599,0.08139534883720931,0.9883720930232558,0.9850498338870431,0.9966832504145937,0.001658374792703151,0.001658374792703151,0,1,1,LowVerify
600,0.0812603648424544,0.988391376451078,0.9850746268656716,0.9966887417218543,0.0016556291390728477,0.0016556291390728477,0,1,1,LowVerify
601,0.08112582781456953,0.9884105960264901,0.9850993377483444,0.996694214876033,0.001652892561983471,0.001652892561983471,0,1,1,LowVerify
602,0.08099173553719008,0.9884297520661157,0.9851239669421488,0.9966996699669967,0.0016501650165016502,0.0016501650165016502,0,1,1,LowVerify
603,0.08085808580858085,0.9884488448844885,0.9851485148514851,0.9967051070840197,0.0016474464579901153,0.0016474464579901153,0,1,1,LowVerify
604,0.08072487644151564,0.9884678747940692,0.985172981878089,0.9967105263157895,0.001644736842105263,0.001644736842105263,0,1,1,LowVerify
605,0.0805921052631579,0.9884868421052632,0.9851973684210527,0.9967159277504105,0.0016420361247947454,0.0016420361247947454,0,1,1,LowVerify
606,0.08210180623973727,0.9885057471264368,0.9852216748768473,0.9967213114754099,0.001639344262295082,0.001639344262295082,1,1,1,LowVerify
607,0.08196721311475409,0.9885245901639345,0.9852459016393442,0.9967266775777414,0.0016366612111292963,0.0016366612111292963,0,1,1,LowVerify
608,0.08346972176759411,0.9885433715220949,0.9852700490998363,0.9967320261437909,0.0016339869281045752,0.0016339869281045752,1,1,1,LowVerify
609,0.08333333333333333,0.988562091503268,0.9852941176470589,0.9967373572593801,0.0016313213703099511,0.0016313213703099511,0,1,1,LowVerify
610,0.08319738988580751,0.9885807504078303,0.9853181076672104,0.996742671009772,0.0016286644951140066,0.0016286644951140066,0,1,1,LowVerify
611,0.08306188925081433,0.988599348534202,0.9853420195439739,0.9967479674796748,0.0016260162601626016,0.0016260162601626016,0,1,1,LowVerify
612,0.08292682926829269,0.9886178861788618,0.9853658536585366,0.9967532467532467,0.0016233766233766235,0.0016233766233766235,0,1,1,LowVerify
613,0.08279220779220779,0.9886363636363636,0.9853896103896104,0.9967585089141004,0.0016207455429497568,0.0016207455429497568,0,1,1,LowVerify
614,0.08265802269043761,0.9886547811993517,0.9854132901134521,0.9967637540453075,0.0016181229773462784,0.0016181229773462784,0,1,1,LowVerify
615,0.0825242718446602,0.988673139158576,0.9854368932038835,0.9967689822294022,0.0016155088852988692,0.0016155088852988692,0,1,1,LowVerify
616,0.08239095315024232,0.9886914378029079,0.9854604200323102,0.9967741935483871,0.0016129032258064516,0.0016129032258064516,0,1,1,LowVerify
617,0.08225806451612903,0.9887096774193549,0.9854838709677419,0.9967793880837359,0.001610305958132045,0.001610305958132045,0,1,1,LowVerify
618,0.0821256038647343,0.9887278582930756,0.9855072463768116,0.9967845659163987,0.001607717041800643,0.001607717041800643,0,1,1,LowVerify
619,0.0819935691318328,0.9887459807073955,0.9855305466237942,0.9967897271268058,0.0016051364365971107,0.0016051364365971107,0,1,1,LowVerify
620,0.08186195826645265,0.9887640449438202,0.985553772070626,0.9967948717948718,0.0016025641025641025,0.0016025641025641025,0,1,1,LowVerify
621,0.08173076923076923,0.9887820512820513,0.9855769230769231,0.9968,0.0016,0.0016,0,1,1,LowVerify
622,0.0816,0.9888,0.9856,0.9968051118210862,0.001597444089456869,0.001597444089456869,0,1,1,LowVerify
623,0.08146964856230032,0.9888178913738019,0.9856230031948882,0.9968102073365231,0.001594896331738437,0.001594896331738437,0,1,1,LowVerify
624,0.08133971291866028,0.988835725677831,0.9856459330143541,0.9968152866242038,0.0015923566878980893,0.0015923566878980893,0,1,1,LowVerify
625,0.08121019108280254,0.9888535031847133,0.9856687898089171,0.9968203497615262,0.001589825119236884,0.001589825119236884,0,1,1,LowVerify
626,0.08108108108108109,0.9888712241653418,0.985691573926868,0.9968253968253968,0.0015873015873015873,0.0015873015873015873,0,1,1,LowVerify
627,0.08095238095238096,0.9888888888888889,0.9857142857142858,0.9968304278922345,0.001584786053882726,0.001584786053882726,0,1,1,LowVerify
628,0.08240887480190175,0.9889064976228209,0.9857369255150554,0.9968354430379747,0.0015822784810126582,0.0015822784810126582,1,1,1,LowVerify
629,0.08227848101265822,0.9889240506329114,0.9857594936708861,0.9968404423380727,0.001579778830963665,0.001579778830963665,0,1,1,LowVerify
630,0.08214849921011058,0.9889415481832543,0.985781990521327,0.9968454258675079,0.0015772870662460567,0.0015772870662460567,0,1,1,LowVerify
631,0.08201892744479496,0.9889589905362776,0.9858044164037855,0.9968503937007874,0.0015748031496062992,0.0015748031496062992,0,1,1,LowVerify
632,0.08188976377952756,0.988976377952756,0.9858267716535433,0.9968553459119497,0.0015723270440251573,0.0015723270440251573,0,1,1,LowVerify
633,0.08176100628930817,0.9889937106918238,0.9858490566037735,0.9968602825745683,0.0015698587127158557,0.0015698587127158557,0,1,1,LowVerify
634,0.08163265306122448,0.989010989010989,0.9858712715855573,0.9968652037617555,0.001567398119122257,0.001567398119122257,0,1,1,LowVerify
635,0.08150470219435736,0.9890282131661442,0.9858934169278997,0.9968701095461658,0.001564945226917058,0.001564945226917058,0,1,1,LowVerify
636,0.081377151799687,0.9890453834115805,0.9859154929577465,0.996875,0.0015625,0.0015625,0,1,1,LowVerify
637,0.08125,0.9890625,0.9859375,0.9968798751950078,0.0015600624024961,0.0015600624024961,0,1,1,LowVerify
638,0.0811232449297972,0.9890795631825273,0.9859594383775351,0.9968847352024922,0.001557632398753894,0.001557632398753894,0,1,1,LowVerify
639,0.08099688473520249,0.9890965732087228,0.985981308411215,0.9968895800933126,0.0015552099533437014,0.0015552099533437014,0,1,1,LowVerify
640,0.08087091757387248,0.9891135303265941,0.9860031104199067,0.9968944099378882,0.0015527950310559005,0.0015527950310559005,0,1,1,LowVerify
641,0.08074534161490683,0.9891304347826086,0.9860248447204969,0.9968992248062015,0.0015503875968992248,0.0015503875968992248,0,1,1,LowVerify
642,0.08062015503875969,0.9891472868217054,0.986046511627907,0.9969040247678018,0.0015479876160990713,0.0015479876160990713,0,1,1,LowVerify
643,0.0804953560371517,0.9891640866873065,0.9860681114551083,0.9969088098918083,0.0015455950540958269,0.0015455950540958269,0,1,1,LowVerify
644,0.080370942812983,0.9891808346213292,0.9860896445131375,0.9969135802469136,0.0015432098765432098,0.0015432098765432098,0,1,1,LowVerify
645,0.08024691358024691,0.9891975308641975,0.9861111111111112,0.9969183359013868,0.0015408320493066256,0.0015408320493066256,0,1,1,LowVerify
646,0.08012326656394453,0.9892141756548536,0.9861325115562404,0.9969230769230769,0.0015384615384615385,0.0015384615384615385,0,1,1,LowVerify
647,0.08153846153846153,0.9892307692307692,0.9861538461538462,0.9969278033794163,0.0015360983102918587,0.0015360983102918587,1,1,1,LowVerify
648,0.08141321044546851,0.989247311827957,0.9861751152073732,0.9969325153374233,0.0015337423312883436,0.0015337423312883436,0,1,1,LowVerify
649,0.08128834355828221,0.9892638036809815,0.9861963190184049,0.996937212863706,0.0015313935681470138,0.0015313935681470138,0,1,1,LowVerify
650,0.08116385911179173,0.9892802450229708,0.9862174578866769,0.9969418960244648,0.0015290519877675841,0.0015290519877675841,0,1,1,LowVerify
651,0.08256880733944955,0.9892966360856269,0.9862385321100917,0.9969465648854962,0.0015267175572519084,0.0015267175572519084,1,1,1,LowVerify
652,0.08244274809160305,0.9893129770992366,0.9862595419847329,0.9969512195121951,0.001524390243902439,0.001524390243902439,0,1,1,LowVerify
653,0.08231707317073171,0.989329268292683,0.9862804878048781,0.9969558599695586,0.0015220700152207,0.0015220700152207,0,1,1,LowVerify
654,0.0821917808219178,0.989345509893455,0.9863013698630136,0.9969604863221885,0.001519756838905775,0.001519756838905775,0,1,1,LowVerify
655,0.08206686930091185,0.9893617021276596,0.986322188449848,0.9969650986342944,0.0015174506828528073,0.0015174506828528073,0,1,1,LowVerify
656,0.0819423368740516,0.9893778452200304,0.9863429438543247,0.996969696969697,0.0015151515151515152,0.0015151515151515152,0,1,1,LowVerify
657,0.08181818181818182,0.9893939393939394,0.9863636363636363,0.9969742813918305,0.0015128593040847202,0.0015128593040847202,0,1,1,LowVerify
658,0.08169440242057488,0.989409984871407,0.9863842662632375,0.9969788519637462,0.0015105740181268882,0.0015105740181268882,0,1,1,LowVerify
659,0.08157099697885196,0.9894259818731118,0.986404833836858,0.9969834087481146,0.0015082956259426848,0.0015082956259426848,0,1,1,LowVerify
660,0.08144796380090498,0.9894419306184012,0.9864253393665159,0.9969879518072289,0.0015060240963855422,0.0015060240963855422,0,1,1,LowVerify
661,0.08132530120481928,0.9894578313253012,0.9864457831325302,0.9969924812030075,0.0015037593984962407,0.0015037593984962407,0,1,1,LowVerify
662,0.081203007518797,0.9894736842105263,0.9864661654135338,0.996996996996997,0.0015015015015015015,0.0015015015015015015,0,1,1,LowVerify
663,0.08108108108108109,0.9894894894894894,0.9864864864864865,0.9970014992503748,0.0014992503748125937,0.0014992503748125937,0,1,1,LowVerify
664,0.08095952023988005,0.9895052473763118,0.9865067466266867,0.9970059880239521,0.0014970059880239522,0.0014970059880239522,0,1,1,LowVerify
665,0.08083832335329341,0.9895209580838323,0.9865269461077845,0.9970104633781763,0.0014947683109118087,0.0014947683109118087,0,1,1,LowVerify
666,0.08071748878923767,0.9895366218236173,0.9865470852017937,0.9970149253731343,0.0014925373134328358,0.0014925373134328358,0,1,1,LowVerify
667,0.08059701492537313,0.9895522388059701,0.9865671641791045,0.9970193740685543,0.0014903129657228018,0.0014903129657228018,0,1,1,LowVerify
668,0.08047690014903129,0.9895678092399404,0.9865871833084948,0.9970238095238095,0.001488095238095238,0.001488095238095238,0,1,1,LowVerify
669,0.08035714285714286,0.9895833333333334,0.9866071428571429,0.9970282317979198,0.0014858841010401188,0.0014858841010401188,0,1,1,LowVerify
670,0.08172362555720654,0.9895988112927192,0.986627043090639,0.9970326409495549,0.001483679525222552,0.001483679525222552,1,1,1,LowVerify
671,0.08160237388724036,0.9896142433234422,0.9866468842729971,0.997037037037037,0.0014814814814814814,0.0014814814814814814,0,1,1,LowVerify
672,0.08148148148148149,0.9896296296296296,0.9866666666666667,0.9970414201183432,0.0014792899408284023,0.0014792899408284023,0,1,1,LowVerify
673,0.08136094674556213,0.9896449704142012,0.9866863905325444,0.9970457902511078,0.0014771048744460858,0.0014771048744460858,0,1,1,LowVerify
674,0.08124076809453472,0.9896602658788775,0.9867060561299852,0.9970501474926253,0.0014749262536873156,0.0014749262536873156,0,1,1,LowVerify
675,0.08112094395280237,0.9896755162241888,0.9867256637168141,0.9970544918998527,0.0014727540500736377,0.0014727540500736377,0,1,1,LowVerify
676,0.08100147275405008,0.9896907216494846,0.9867452135493373,0.9970588235294118,0.0014705882352941176,0.0014705882352941176,0,1,1,LowVerify
677,0.08088235294117647,0.9897058823529412,0.986764705882353,0.9970631424375918,0.0014684287812041115,0.0014684287812041115,0,1,1,LowVerify
678,0.08076358296622614,0.9897209985315712,0.986784140969163,0.9970674486803519,0.001466275659824047,0.001466275659824047,0,1,1,LowVerify
679,0.08064516129032258,0.9897360703812317,0.9868035190615836,0.9970717423133236,0.0014641288433382138,0.0014641288433382138,0,1,1,LowVerify
680,0.08052708638360176,0.9897510980966325,0.986822840409956,0.9970760233918129,0.0014619883040935672,0.0014619883040935672,0,1,1,LowVerify
681,0.0804093567251462,0.9897660818713451,0.9868421052631579,0.997080291970803,0.00145985401459854,0.00145985401459854,0,1,1,LowVerify
682,0.08029197080291971,0.9897810218978103,0.9868613138686131,0.9970845481049563,0.0014577259475218659,0.0014577259475218659,0,1,1,LowVerify
683,0.08163265306122448,0.9897959183673469,0.9868804664723032,0.9970887918486172,0.001455604075691412,0.001455604075691412,1,1,1,LowVerify
684,0.08151382823871907,0.9898107714701602,0.9868995633187773,0.997093023255814,0.0014534883720930232,0.0014534883720930232,0,1,1,LowVerify
685,0.08139534883720931,0.9898255813953488,0.9869186046511628,0.9970972423802612,0.001451378809869376,0.001451378809869376,0,1,1,LowVerify
686,0.08127721335268505,0.9898403483309144,0.9869375907111756,0.9971014492753624,0.0014492753623188406,0.0014492753623188406,0,1,1,LowVerify
687,0.08115942028985507,0.9898550724637681,0.9869565217391304,0.9971056439942113,0.001447178002894356,0.001447178002894356,0,1,1,LowVerify
688,0.08104196816208394,0.9898697539797395,0.9869753979739508,0.9971098265895953,0.001445086705202312,0.001445086705202312,0,1,1,LowVerify
689,0.08092485549132948,0.9898843930635838,0.9869942196531792,0.9971139971139971,0.001443001443001443,0.001443001443001443,0,1,1,LowVerify
690,0.08080808080808081,0.98989898989899,0.987012987012987,0.9971181556195965,0.001440922190201729,0.001440922190201729,0,1,1,LowVerify
691,0.08069164265129683,0.9899135446685879,0.9870317002881844,0.9971223021582734,0.0014388489208633094,0.0014388489208633094,0,1,1,LowVerify
692,0.08057553956834532,0.9899280575539569,0.9870503597122302,0.9971264367816092,0.0014367816091954023,0.0014367816091954023,0,1,1,LowVerify
693,0.08045977011494253,0.9899425287356322,0.9870689655172413,0.9971305595408895,0.0014347202295552368,0.0014347202295552368,0,1,1,LowVerify
694,0.08034433285509325,0.9899569583931134,0.9870875179340028,0.997134670487106,0.0014326647564469914,0.0014326647564469914,0,1,1,LowVerify
695,0.08022922636103152,0.9899713467048711,0.9871060171919771,0.9971387696709585,0.001430615164520744,0.001430615164520744,0,1,1,LowVerify
696,0.08011444921316166,0.9899856938483548,0.9871244635193133,0.9971428571428571,0.0014285714285714286,0.0014285714285714286,0,1,1,LowVerify
