iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br
544,0.850091407678245,0.9981718464351006,0.9981718464351006,0.9963503649635036,0.0018248175182481751,0.0018248175182481751,1,1,1,LowVerify
545,0.8503649635036497,0.9981751824817519,0.9981751824817519,0.9963570127504554,0.0018214936247723133,0.0018214936247723133,1,1,1,LowVerify
546,0.848816029143898,0.9981785063752276,0.9981785063752276,0.9963636363636363,0.0018181818181818182,0.0018181818181818182,0,1,1,LowVerify
547,0.8490909090909091,0.9981818181818182,0.9981818181818182,0.9963702359346642,0.0018148820326678765,0.0018148820326678765,1,1,1,LowVerify
548,0.8493647912885662,0.9981851179673321,0.9981851179673321,0.9963768115942029,0.0018115942028985507,0.0018115942028985507,1,1,1,LowVerify
549,0.8478260869565217,0.9981884057971014,0.9981884057971014,0.9963833634719711,0.0018083182640144665,0.0018083182640144665,0,1,1,LowVerify
550,0.8481012658227848,0.9981916817359855,0.9981916817359855,0.9963898916967509,0.0018050541516245488,0.0018050541516245488,1,1,1,LowVerify
551,0.8483754512635379,0.9981949458483754,0.9981949458483754,0.9963963963963964,0.0018018018018018018,0.0018018018018018018,1,1,1,LowVerify
552,0.8486486486486486,0.9981981981981982,0.9981981981981982,0.9964028776978417,0.0017985611510791368,0.0017985611510791368,1,1,1,LowVerify
553,0.8489208633093526,0.9982014388489209,0.9982014388489209,0.9964093357271095,0.0017953321364452424,0.0017953321364452424,1,1,1,LowVerify
554,0.8491921005385996,0.9982046678635548,0.9982046678635548,0.996415770609319,0.0017921146953405018,0.0017921146953405018,1,1,1,LowVerify
555,0.8494623655913979,0.9982078853046595,0.9982078853046595,0.9964221824686941,0.0017889087656529517,0.0017889087656529517,1,1,1,LowVerify
556,0.8497316636851521,0.998211091234347,0.998211091234347,0.9964285714285714,0.0017857142857142857,0.0017857142857142857,1,1,1,LowVerify
557,0.85,0.9982142857142857,0.9982142857142857,0.9964349376114082,0.0017825311942959,0.0017825311942959,1,1,1,LowVerify
558,0.8502673796791443,0.9982174688057041,0.9982174688057041,0.99644128113879,0.0017793594306049821,0.0017793594306049821,1,1,1,LowVerify
559,0.8505338078291815,0.998220640569395,0.998220640569395,0.9964476021314387,0.0017761989342806395,0.0017761989342806395,1,1,1,LowVerify
560,0.8507992895204263,0.9982238010657194,0.9982238010657194,0.9964539007092199,0.0017730496453900709,0.0017730496453900709,1,1,1,LowVerify
561,0.851063829787234,0.99822695035461,0.99822695035461,0.9964601769911504,0.0017699115044247787,0.0017699115044247787,1,1,1,LowVerify
562,0.8513274336283185,0.9982300884955753,0.9982300884955753,0.9964664310954063,0.0017667844522968198,0.0017667844522968198,1,1,1,LowVerify
563,0.8515901060070671,0.9982332155477032,0.9982332155477032,0.9964726631393298,0.001763668430335097,0.001763668430335097,1,1,1,LowVerify
564,0.8518518518518519,0.9982363315696648,0.9982363315696648,0.9964788732394366,0.0017605633802816902,0.0017605633802816902,1,1,1,LowVerify
565,0.852112676056338,0.9982394366197183,0.9982394366197183,0.9964850615114236,0.0017574692442882249,0.0017574692442882249,1,1,1,LowVerify
566,0.8523725834797891,0.9982425307557118,0.9982425307557118,0.9964912280701754,0.0017543859649122807,0.0017543859649122807,1,1,1,LowVerify
567,0.8526315789473684,0.9982456140350877,0.9982456140350877,0.9964973730297724,0.0017513134851138354,0.0017513134851138354,1,1,1,LowVerify
568,0.851138353765324,0.9982486865148862,0.9982486865148862,0.9965034965034965,0.0017482517482517483,0.0017482517482517483,0,1,1,LowVerify
569,0.8513986013986014,0.9982517482517482,0.9982517482517482,0.9965095986038395,0.0017452006980802793,0.0017452006980802793,1,1,1,LowVerify
570,0.8516579406631762,0.9982547993019197,0.9982547993019197,0.9965156794425087,0.0017421602787456446,0.0017421602787456446,1,1,1,LowVerify
571,0.8501742160278746,0.9982578397212544,0.9982578397212544,0.9965217391304347,0.0017391304347826088,0.0017391304347826088,0,1,1,LowVerify
572,0.8504347826086956,0.9982608695652174,0.9982608695652174,0.9965277777777778,0.001736111111111111,0.001736111111111111,1,1,1,LowVerify
573,0.8506944444444444,0.9982638888888888,0.9982638888888888,0.9965337954939342,0.0017331022530329288,0.0017331022530329288,1,1,1,LowVerify
574,0.8509532062391681,0.9982668977469671,0.9982668977469671,0.9965397923875432,0.0017301038062283738,0.0017301038062283738,1,1,1,LowVerify
575,0.8512110726643599,0.9982698961937716,0.9982698961937716,0.9965457685664939,0.0017271157167530224,0.0017271157167530224,1,1,1,LowVerify
576,0.8514680483592401,0.998272884283247,0.998272884283247,0.996551724137931,0.0017241379310344827,0.0017241379310344827,1,1,1,LowVerify
577,0.8517241379310345,0.9982758620689656,0.9982758620689656,0.9965576592082617,0.0017211703958691911,0.0017211703958691911,1,1,1,LowVerify
578,0.8519793459552496,0.9982788296041308,0.9982788296041308,0.9965635738831615,0.001718213058419244,0.001718213058419244,1,1,1,LowVerify
579,0.852233676975945,0.9982817869415808,0.9982817869415808,0.9965694682675815,0.0017152658662092624,0.0017152658662092624,1,1,1,LowVerify
580,0.8524871355060034,0.9982847341337907,0.9982847341337907,0.9965753424657534,0.0017123287671232876,0.0017123287671232876,1,1,1,LowVerify
581,0.8527397260273972,0.9982876712328768,0.9982876712328768,0.9965811965811966,0.0017094017094017094,0.0017094017094017094,1,1,1,LowVerify
582,0.852991452991453,0.9982905982905983,0.9982905982905983,0.9965870307167235,0.0017064846416382253,0.0017064846416382253,1,1,1,LowVerify
583,0.8532423208191127,0.9982935153583617,0.9982935153583617,0.9965928449744463,0.0017035775127768314,0.0017035775127768314,1,1,1,LowVerify
584,0.8534923339011925,0.9982964224872232,0.9982964224872232,0.9965986394557823,0.0017006802721088435,0.0017006802721088435,1,1,1,LowVerify
585,0.8537414965986394,0.9982993197278912,0.9982993197278912,0.9966044142614601,0.001697792869269949,0.001697792869269949,1,1,1,LowVerify
586,0.8539898132427843,0.99830220713073,0.99830220713073,0.9966101694915255,0.001694915254237288,0.001694915254237288,1,1,1,LowVerify
587,0.8542372881355932,0.9983050847457627,0.9983050847457627,0.9966159052453468,0.001692047377326565,0.001692047377326565,1,1,1,LowVerify
588,0.8544839255499154,0.9983079526226735,0.9983079526226735,0.9966216216216216,0.0016891891891891893,0.0016891891891891893,1,1,1,LowVerify
589,0.8547297297297297,0.9983108108108109,0.9983108108108109,0.9966273187183811,0.0016863406408094434,0.0016863406408094434,1,1,1,LowVerify
590,0.8549747048903878,0.9983136593591906,0.9983136593591906,0.9966329966329966,0.0016835016835016834,0.0016835016835016834,1,1,1,LowVerify
591,0.8552188552188552,0.9983164983164983,0.9983164983164983,0.9966386554621849,0.0016806722689075631,0.0016806722689075631,1,1,1,LowVerify
592,0.8554621848739495,0.9983193277310924,0.9983193277310924,0.9966442953020134,0.0016778523489932886,0.0016778523489932886,1,1,1,LowVerify
593,0.8540268456375839,0.9983221476510067,0.9983221476510067,0.9966499162479062,0.0016750418760469012,0.0016750418760469012,0,1,1,LowVerify
594,0.8542713567839196,0.998324958123953,0.998324958123953,0.9966555183946488,0.0016722408026755853,0.0016722408026755853,1,1,1,LowVerify
595,0.8545150501672241,0.9983277591973244,0.9983277591973244,0.996661101836394,0.001669449081803005,0.001669449081803005,1,1,1,LowVerify
596,0.8547579298831386,0.998330550918197,0.998330550918197,0.9966666666666667,0.0016666666666666668,0.0016666666666666668,1,1,1,LowVerify
597,0.855,0.9983333333333333,0.9983333333333333,0.9966722129783694,0.0016638935108153079,0.0016638935108153079,1,1,1,LowVerify
598,0.8552412645590682,0.9983361064891847,0.9983361064891847,0.9966777408637874,0.0016611295681063123,0.0016611295681063123,1,1,1,LowVerify
599,0.8554817275747508,0.9983388704318937,0.9983388704318937,0.9966832504145937,0.001658374792703151,0.001658374792703151,1,1,1,LowVerify
600,0.8540630182421227,0.9983416252072969,0.9983416252072969,0.9966887417218543,0.0016556291390728477,0.0016556291390728477,0,1,1,LowVerify
601,0.8526490066225165,0.9983443708609272,0.9983443708609272,0.996694214876033,0.001652892561983471,0.001652892561983471,0,1,1,LowVerify
602,0.8528925619834711,0.9983471074380166,0.9983471074380166,0.9966996699669967,0.0016501650165016502,0.0016501650165016502,1,1,1,LowVerify
603,0.8531353135313532,0.9983498349834984,0.9983498349834984,0.9967051070840197,0.0016474464579901153,0.0016474464579901153,1,1,1,LowVerify
604,0.8533772652388797,0.9983525535420099,0.9983525535420099,0.9967105263157895,0.001644736842105263,0.001644736842105263,1,1,1,LowVerify
605,0.8536184210526315,0.9983552631578947,0.9983552631578947,0.9967159277504105,0.0016420361247947454,0.0016420361247947454,1,1,1,LowVerify
606,0.8522167487684729,0.9983579638752053,0.9983579638752053,0.9967213114754099,0.001639344262295082,0.001639344262295082,0,1,1,LowVerify
607,0.8524590163934426,0.9983606557377049,0.9983606557377049,0.9967266775777414,0.0016366612111292963,0.0016366612111292963,1,1,1,LowVerify
608,0.8527004909983633,0.9983633387888707,0.9983633387888707,0.9967320261437909,0.0016339869281045752,0.0016339869281045752,1,1,1,LowVerify
609,0.8529411764705882,0.9983660130718954,0.9983660130718954,0.9967373572593801,0.0016313213703099511,0.0016313213703099511,1,1,1,LowVerify
610,0.8531810766721044,0.99836867862969,0.99836867862969,0.996742671009772,0.0016286644951140066,0.0016286644951140066,1,1,1,LowVerify
611,0.8517915309446255,0.998371335504886,0.998371335504886,0.9967479674796748,0.0016260162601626016,0.0016260162601626016,0,1,1,LowVerify
612,0.8520325203252033,0.9983739837398374,0.9983739837398374,0.9967532467532467,0.0016233766233766235,0.0016233766233766235,1,1,1,LowVerify
613,0.8522727272727273,0.9983766233766234,0.9983766233766234,0.9967585089141004,0.0016207455429497568,0.0016207455429497568,1,1,1,LowVerify
614,0.8525121555915721,0.9983792544570502,0.9983792544570502,0.9967637540453075,0.0016181229773462784,0.0016181229773462784,1,1,1,LowVerify
615,0.8511326860841424,0.9983818770226537,0.9983818770226537,0.9967689822294022,0.0016155088852988692,0.0016155088852988692,0,1,1,LowVerify
616,0.851373182552504,0.9983844911147012,0.9983844911147012,0.9967741935483871,0.0016129032258064516,0.0016129032258064516,1,1,1,LowVerify
617,0.8516129032258064,0.9983870967741936,0.9983870967741936,0.9967793880837359,0.001610305958132045,0.001610305958132045,1,1,1,LowVerify
618,0.8518518518518519,0.998389694041868,0.998389694041868,0.9967845659163987,0.001607717041800643,0.001607717041800643,1,1,1,LowVerify
619,0.8520900321543409,0.9983922829581994,0.9983922829581994,0.9967897271268058,0.0016051364365971107,0.0016051364365971107,1,1,1,LowVerify
620,0.8523274478330658,0.9983948635634029,0.9983948635634029,0.9967948717948718,0.0016025641025641025,0.0016025641025641025,1,1,1,LowVerify
621,0.8509615384615384,0.9983974358974359,0.9983974358974359,0.9968,0.0016,0.0016,0,1,1,LowVerify
622,0.8512,0.9984,0.9984,0.9968051118210862,0.001597444089456869,0.001597444089456869,1,1,1,LowVerify
623,0.8514376996805112,0.9984025559105432,0.9984025559105432,0.9968102073365231,0.001594896331738437,0.001594896331738437,1,1,1,LowVerify
624,0.8516746411483254,0.9984051036682615,0.9984051036682615,0.9968152866242038,0.0015923566878980893,0.0015923566878980893,1,1,1,LowVerify
625,0.8519108280254777,0.9984076433121019,0.9984076433121019,0.9968203497615262,0.001589825119236884,0.001589825119236884,1,1,1,LowVerify
626,0.8521462639109698,0.9984101748807631,0.9984101748807631,0.9968253968253968,0.0015873015873015873,0.0015873015873015873,1,1,1,LowVerify
627,0.8523809523809524,0.9984126984126984,0.9984126984126984,0.9968304278922345,0.001584786053882726,0.001584786053882726,1,1,1,LowVerify
628,0.8526148969889065,0.9984152139461173,0.9984152139461173,0.9968354430379747,0.0015822784810126582,0.0015822784810126582,1,1,1,LowVerify
629,0.8528481012658228,0.9984177215189873,0.9984177215189873,0.9968404423380727,0.001579778830963665,0.001579778830963665,1,1,1,LowVerify
630,0.8515007898894155,0.9984202211690363,0.9984202211690363,0.9968454258675079,0.0015772870662460567,0.0015772870662460567,0,1,1,LowVerify
631,0.8501577287066246,0.998422712933754,0.998422712933754,0.9968503937007874,0.0015748031496062992,0.0015748031496062992,0,1,1,LowVerify
632,0.8503937007874016,0.9984251968503937,0.9984251968503937,0.9968553459119497,0.0015723270440251573,0.0015723270440251573,1,1,1,LowVerify
633,0.85062893081761,0.9984276729559748,0.9984276729559748,0.9968602825745683,0.0015698587127158557,0.0015698587127158557,1,1,1,LowVerify
634,0.8508634222919937,0.9984301412872841,0.9984301412872841,0.9968652037617555,0.001567398119122257,0.001567398119122257,1,1,1,LowVerify
635,0.8510971786833855,0.9984326018808778,0.9984326018808778,0.9968701095461658,0.001564945226917058,0.001564945226917058,1,1,1,LowVerify
636,0.8513302034428795,0.9984350547730829,0.9984350547730829,0.996875,0.0015625,0.0015625,1,1,1,LowVerify
637,0.8515625,0.9984375,0.9984375,0.9968798751950078,0.0015600624024961,0.0015600624024961,1,1,1,LowVerify
638,0.8517940717628705,0.9984399375975039,0.9984399375975039,0.9968847352024922,0.001557632398753894,0.001557632398753894,1,1,1,LowVerify
639,0.8520249221183801,0.9984423676012462,0.9984423676012462,0.9968895800933126,0.0015552099533437014,0.0015552099533437014,1,1,1,LowVerify
640,0.8506998444790047,0.9984447900466563,0.9984447900466563,0.9968944099378882,0.0015527950310559005,0.0015527950310559005,0,1,1,LowVerify
641,0.8509316770186336,0.9984472049689441,0.9984472049689441,0.9968992248062015,0.0015503875968992248,0.0015503875968992248,1,1,1,LowVerify
642,0.8511627906976744,0.9984496124031008,0.9984496124031008,0.9969040247678018,0.0015479876160990713,0.0015479876160990713,1,1,1,LowVerify
643,0.8498452012383901,0.9984520123839009,0.9984520123839009,0.9969088098918083,0.0015455950540958269,0.0015455950540958269,0,1,1,LowVerify
644,0.8500772797527048,0.9984544049459042,0.9984544049459042,0.9969135802469136,0.0015432098765432098,0.0015432098765432098,1,1,1,LowVerify
645,0.8503086419753086,0.9984567901234568,0.9984567901234568,0.9969183359013868,0.0015408320493066256,0.0015408320493066256,1,1,1,LowVerify
646,0.8489984591679507,0.9984591679506933,0.9984591679506933,0.9969230769230769,0.0015384615384615385,0.0015384615384615385,0,1,1,LowVerify
647,0.8492307692307692,0.9984615384615385,0.9984615384615385,0.9969278033794163,0.0015360983102918587,0.0015360983102918587,1,1,1,LowVerify
648,0.8494623655913979,0.9984639016897081,0.9984639016897081,0.9969325153374233,0.0015337423312883436,0.0015337423312883436,1,1,1,LowVerify
649,0.8496932515337423,0.9984662576687117,0.9984662576687117,0.996937212863706,0.0015313935681470138,0.0015313935681470138,1,1,1,LowVerify
650,0.8499234303215927,0.998468606431853,0.998468606431853,0.9969418960244648,0.0015290519877675841,0.0015290519877675841,1,1,1,LowVerify
651,0.8486238532110092,0.9984709480122325,0.9984709480122325,0.9969465648854962,0.0015267175572519084,0.0015267175572519084,0,1,1,LowVerify
652,0.8473282442748091,0.9984732824427481,0.9984732824427481,0.9969512195121951,0.001524390243902439,0.001524390243902439,0,1,1,LowVerify
653,0.8475609756097561,0.9984756097560976,0.9984756097560976,0.9969558599695586,0.0015220700152207,0.0015220700152207,1,1,1,LowVerify
654,0.84779299847793,0.9984779299847792,0.9984779299847792,0.9969604863221885,0.001519756838905775,0.001519756838905775,1,1,1,LowVerify
655,0.8480243161094225,0.9984802431610942,0.9984802431610942,0.9969650986342944,0.0015174506828528073,0.0015174506828528073,1,1,1,LowVerify
656,0.8482549317147192,0.9984825493171472,0.9984825493171472,0.996969696969697,0.0015151515151515152,0.0015151515151515152,1,1,1,LowVerify
657,0.8484848484848485,0.9984848484848485,0.9984848484848485,0.9969742813918305,0.0015128593040847202,0.0015128593040847202,1,1,1,LowVerify
658,0.848714069591528,0.9984871406959153,0.9984871406959153,0.9969788519637462,0.0015105740181268882,0.0015105740181268882,1,1,1,LowVerify
659,0.8489425981873112,0.9984894259818731,0.9984894259818731,0.9969834087481146,0.0015082956259426848,0.0015082956259426848,1,1,1,LowVerify
660,0.8491704374057315,0.9984917043740573,0.9984917043740573,0.9969879518072289,0.0015060240963855422,0.0015060240963855422,1,1,1,LowVerify
661,0.8493975903614458,0.9984939759036144,0.9984939759036144,0.9969924812030075,0.0015037593984962407,0.0015037593984962407,1,1,1,LowVerify
662,0.849624060150376,0.9984962406015038,0.9984962406015038,0.996996996996997,0.0015015015015015015,0.0015015015015015015,1,1,1,LowVerify
663,0.8498498498498499,0.9984984984984985,0.9984984984984985,0.9970014992503748,0.0014992503748125937,0.0014992503748125937,1,1,1,LowVerify
664,0.8500749625187406,0.9985007496251874,0.9985007496251874,0.9970059880239521,0.0014970059880239522,0.0014970059880239522,1,1,1,LowVerify
665,0.8502994011976048,0.9985029940119761,0.9985029940119761,0.9970104633781763,0.0014947683109118087,0.0014947683109118087,1,1,1,LowVerify
666,0.8505231689088192,0.9985052316890882,0.9985052316890882,0.9970149253731343,0.0014925373134328358,0.0014925373134328358,1,1,1,LowVerify
667,0.8507462686567164,0.9985074626865672,0.9985074626865672,0.9970193740685543,0.0014903129657228018,0.0014903129657228018,1,1,1,LowVerify
668,0.8509687034277198,0.9985096870342772,0.9985096870342772,0.9970238095238095,0.001488095238095238,0.001488095238095238,1,1,1,LowVerify
669,0.8511904761904762,0.9985119047619048,0.9985119047619048,0.9970282317979198,0.0014858841010401188,0.0014858841010401188,1,1,1,LowVerify
670,0.8514115898959881,0.9985141158989599,0.9985141158989599,0.9970326409495549,0.001483679525222552,0.001483679525222552,1,1,1,LowVerify
671,0.8516320474777448,0.9985163204747775,0.9985163204747775,0.997037037037037,0.0014814814814814814,0.0014814814814814814,1,1,1,LowVerify
672,0.8518518518518519,0.9985185185185185,0.9985185185185185,0.9970414201183432,0.0014792899408284023,0.0014792899408284023,1,1,1,LowVerify
673,0.8520710059171598,0.9985207100591716,0.9985207100591716,0.9970457902511078,0.0014771048744460858,0.0014771048744460858,1,1,1,LowVerify
674,0.8508124076809453,0.9985228951255539,0.9985228951255539,0.9970501474926253,0.0014749262536873156,0.0014749262536873156,0,1,1,LowVerify
675,0.8510324483775811,0.9985250737463127,0.9985250737463127,0.9970544918998527,0.0014727540500736377,0.0014727540500736377,1,1,1,LowVerify
676,0.8497790868924889,0.9985272459499264,0.9985272459499264,0.9970588235294118,0.0014705882352941176,0.0014705882352941176,0,1,1,LowVerify
677,0.85,0.9985294117647059,0.9985294117647059,0.9970631424375918,0.0014684287812041115,0.0014684287812041115,1,1,1,LowVerify
678,0.8502202643171806,0.9985315712187959,0.9985315712187959,0.9970674486803519,0.001466275659824047,0.001466275659824047,1,1,1,LowVerify
679,0.8504398826979472,0.998533724340176,0.998533724340176,0.9970717423133236,0.0014641288433382138,0.0014641288433382138,1,1,1,LowVerify
680,0.8506588579795022,0.9985358711566618,0.9985358711566618,0.9970760233918129,0.0014619883040935672,0.0014619883040935672,1,1,1,LowVerify
681,0.8494152046783626,0.9985380116959064,0.9985380116959064,0.997080291970803,0.00145985401459854,0.00145985401459854,0,1,1,LowVerify
682,0.8496350364963504,0.9985401459854014,0.9985401459854014,0.9970845481049563,0.0014577259475218659,0.0014577259475218659,1,1,1,LowVerify
683,0.8498542274052479,0.9985422740524781,0.9985422740524781,0.9970887918486172,0.001455604075691412,0.001455604075691412,1,1,1,LowVerify
684,0.8500727802037845,0.9985443959243085,0.9985443959243085,0.997093023255814,0.0014534883720930232,0.0014534883720930232,1,1,1,LowVerify
685,0.8502906976744186,0.998546511627907,0.998546511627907,0.9970972423802612,0.001451378809869376,0.001451378809869376,1,1,1,LowVerify
686,0.8490566037735849,0.9985486211901307,0.9985486211901307,0.9971014492753624,0.0014492753623188406,0.0014492753623188406,0,1,1,LowVerify
687,0.8478260869565217,0.9985507246376811,0.9985507246376811,0.9971056439942113,0.001447178002894356,0.001447178002894356,0,1,1,LowVerify
688,0.8480463096960926,0.9985528219971056,0.9985528219971056,0.9971098265895953,0.001445086705202312,0.001445086705202312,1,1,1,LowVerify
689,0.846820809248555,0.9985549132947977,0.9985549132947977,0.9971139971139971,0.001443001443001443,0.001443001443001443,0,1,1,LowVerify
690,0.8455988455988456,0.9985569985569985,0.9985569985569985,0.9971181556195965,0.001440922190201729,0.001440922190201729,0,1,1,LowVerify
691,0.845821325648415,0.9985590778097982,0.9985590778097982,0.9971223021582734,0.0014388489208633094,0.0014388489208633094,1,1,1,LowVerify
692,0.8446043165467626,0.9985611510791367,0.9985611510791367,0.9971264367816092,0.0014367816091954023,0.0014367816091954023,0,1,1,LowVerify
693,0.8448275862068966,0.9985632183908046,0.9985632183908046,0.9971305595408895,0.0014347202295552368,0.0014347202295552368,1,1,1,LowVerify
694,0.8450502152080345,0.9985652797704447,0.9985652797704447,0.997134670487106,0.0014326647564469914,0.0014326647564469914,1,1,1,LowVerify
695,0.8438395415472779,0.998567335243553,0.998567335243553,0.9971387696709585,0.001430615164520744,0.001430615164520744,0,1,1,LowVerify
696,0.844062947067239,0.9985693848354793,0.9985693848354793,0.9971428571428571,0.0014285714285714286,0.0014285714285714286,1,1,1,LowVerify
697,0.8442857142857143,0.9985714285714286,0.9985714285714286,0.9971469329529244,0.0014265335235378032,0.0014265335235378032,1,1,1,LowVerify
698,0.8445078459343794,0.9985734664764622,0.9985734664764622,0.9971509971509972,0.0014245014245014246,0.0014245014245014246,1,1,1,LowVerify
699,0.8447293447293447,0.9985754985754985,0.9985754985754985,0.9971550497866287,0.001422475106685633,0.001422475106685633,1,1,1,LowVerify
700,0.844950213371266,0.9985775248933144,0.9985775248933144,0.9971590909090909,0.0014204545454545455,0.0014204545454545455,1,1,1,LowVerify
701,0.8451704545454546,0.9985795454545454,0.9985795454545454,0.9971631205673759,0.0014184397163120568,0.0014184397163120568,1,1,1,LowVerify
702,0.8453900709219858,0.9985815602836879,0.9985815602836879,0.9971671388101983,0.00141643059490085,0.00141643059490085,1,1,1,LowVerify
703,0.8456090651558074,0.9985835694050992,0.9985835694050992,0.9971711456859972,0.0014144271570014145,0.0014144271570014145,1,1,1,LowVerify
704,0.8458274398868458,0.9985855728429985,0.9985855728429985,0.9971751412429378,0.0014124293785310734,0.0014124293785310734,1,1,1,LowVerify
705,0.844632768361582,0.998587570621469,0.998587570621469,0.997179125528914,0.0014104372355430183,0.0014104372355430183,0,1,1,LowVerify
706,0.844851904090268,0.998589562764457,0.998589562764457,0.9971830985915493,0.0014084507042253522,0.0014084507042253522,1,1,1,LowVerify
707,0.8450704225352113,0.9985915492957746,0.9985915492957746,0.9971870604781997,0.0014064697609001407,0.0014064697609001407,1,1,1,LowVerify
708,0.8452883263009845,0.9985935302390999,0.9985935302390999,0.9971910112359551,0.0014044943820224719,0.0014044943820224719,1,1,1,LowVerify
709,0.8455056179775281,0.9985955056179775,0.9985955056179775,0.9971949509116409,0.001402524544179523,0.001402524544179523,1,1,1,LowVerify
710,0.8457223001402524,0.9985974754558204,0.9985974754558204,0.9971988795518207,0.0014005602240896359,0.0014005602240896359,1,1,1,LowVerify
711,0.84593837535014,0.9985994397759104,0.9985994397759104,0.9972027972027973,0.0013986013986013986,0.0013986013986013986,1,1,1,LowVerify
712,0.8461538461538461,0.9986013986013986,0.9986013986013986,0.9972067039106145,0.0013966480446927375,0.0013966480446927375,1,1,1,LowVerify
713,0.8463687150837989,0.9986033519553073,0.9986033519553073,0.99721059972106,0.001394700139470014,0.001394700139470014,1,1,1,LowVerify
714,0.8465829846582985,0.99860529986053,0.99860529986053,0.9972144846796658,0.001392757660167131,0.001392757660167131,1,1,1,LowVerify
715,0.8467966573816156,0.9986072423398329,0.9986072423398329,0.9972183588317107,0.0013908205841446453,0.0013908205841446453,1,1,1,LowVerify
716,0.847009735744089,0.9986091794158554,0.9986091794158554,0.9972222222222222,0.001388888888888889,0.001388888888888889,1,1,1,LowVerify
717,0.8472222222222222,0.9986111111111111,0.9986111111111111,0.9972260748959778,0.0013869625520110957,0.0013869625520110957,1,1,1,LowVerify
718,0.8474341192787794,0.9986130374479889,0.9986130374479889,0.997229916897507,0.0013850415512465374,0.0013850415512465374,1,1,1,LowVerify
719,0.8476454293628809,0.9986149584487535,0.9986149584487535,0.9972337482710927,0.0013831258644536654,0.0013831258644536654,1,1,1,LowVerify
720,0.8478561549100968,0.9986168741355463,0.9986168741355463,0.9972375690607734,0.0013812154696132596,0.0013812154696132596,1,1,1,LowVerify
721,0.8480662983425414,0.9986187845303868,0.9986187845303868,0.9972413793103448,0.001379310344827586,0.001379310344827586,1,1,1,LowVerify
722,0.8482758620689655,0.9986206896551724,0.9986206896551724,0.9972451790633609,0.0013774104683195593,0.0013774104683195593,1,1,1,LowVerify
723,0.8484848484848485,0.9986225895316805,0.9986225895316805,0.9972489683631361,0.001375515818431912,0.001375515818431912,1,1,1,LowVerify
724,0.8486932599724897,0.9986244841815681,0.9986244841815681,0.9972527472527473,0.0013736263736263737,0.0013736263736263737,1,1,1,LowVerify
725,0.8489010989010989,0.9986263736263736,0.9986263736263736,0.9972565157750343,0.0013717421124828531,0.0013717421124828531,1,1,1,LowVerify
726,0.8491083676268861,0.9986282578875172,0.9986282578875172,0.9972602739726028,0.0013698630136986301,0.0013698630136986301,1,1,1,LowVerify
727,0.8493150684931506,0.9986301369863013,0.9986301369863013,0.9972640218878249,0.0013679890560875513,0.0013679890560875513,1,1,1,LowVerify
728,0.8495212038303693,0.9986320109439124,0.9986320109439124,0.9972677595628415,0.001366120218579235,0.001366120218579235,1,1,1,LowVerify
729,0.8497267759562842,0.9986338797814208,0.9986338797814208,0.9972714870395635,0.001364256480218281,0.001364256480218281,1,1,1,LowVerify
730,0.849931787175989,0.9986357435197817,0.9986357435197817,0.997275204359673,0.0013623978201634877,0.0013623978201634877,1,1,1,LowVerify
731,0.8501362397820164,0.9986376021798365,0.9986376021798365,0.9972789115646259,0.0013605442176870747,0.0013605442176870747,1,1,1,LowVerify
732,0.8503401360544217,0.998639455782313,0.998639455782313,0.9972826086956522,0.001358695652173913,0.001358695652173913,1,1,1,LowVerify
733,0.8505434782608695,0.998641304347826,0.998641304347826,0.9972862957937585,0.0013568521031207597,0.0013568521031207597,1,1,1,LowVerify
734,0.8493894165535957,0.9986431478968792,0.9986431478968792,0.997289972899729,0.0013550135501355014,0.0013550135501355014,0,1,1,LowVerify
735,0.8495934959349594,0.9986449864498645,0.9986449864498645,0.9972936400541272,0.0013531799729364006,0.0013531799729364006,1,1,1,LowVerify
736,0.8497970230040596,0.9986468200270636,0.9986468200270636,0.9972972972972973,0.0013513513513513514,0.0013513513513513514,1,1,1,LowVerify
737,0.85,0.9986486486486487,0.9986486486486487,0.9973009446693657,0.001349527665317139,0.001349527665317139,1,1,1,LowVerify
738,0.8502024291497976,0.9986504723346828,0.9986504723346828,0.9973045822102425,0.0013477088948787063,0.0013477088948787063,1,1,1,LowVerify
739,0.8504043126684636,0.9986522911051213,0.9986522911051213,0.9973082099596231,0.0013458950201884253,0.0013458950201884253,1,1,1,LowVerify
740,0.8492597577388964,0.9986541049798116,0.9986541049798116,0.9973118279569892,0.0013440860215053765,0.0013440860215053765,0,1,1,LowVerify
741,0.8494623655913979,0.9986559139784946,0.9986559139784946,0.9973154362416108,0.0013422818791946308,0.0013422818791946308,1,1,1,LowVerify
742,0.8496644295302014,0.9986577181208054,0.9986577181208054,0.9973190348525469,0.0013404825737265416,0.0013404825737265416,1,1,1,LowVerify
743,0.8498659517426274,0.9986595174262735,0.9986595174262735,0.9973226238286479,0.0013386880856760374,0.0013386880856760374,1,1,1,LowVerify
744,0.8500669344042838,0.998661311914324,0.998661311914324,0.9973262032085561,0.001336898395721925,0.001336898395721925,1,1,1,LowVerify
745,0.8502673796791443,0.9986631016042781,0.9986631016042781,0.9973297730307076,0.0013351134846461949,0.0013351134846461949,1,1,1,LowVerify
